ID,text,src,label
264355,"Морковь повреждена.   Внешне совсем не соответствует предлагаемому товару. Плохо промыта. Думаю, на вкусовые качества не повлеяет",perekrestok,0
225917,"Даже если Корнуолл решат включить, гамма всё равно не изменится.   вообще если помню в прошлом году с незалежностью ридной Шотландии был смех, в самой Шотландии норот нах независимости не хочет ибо бабло малое течет, а вот англы как раз с радостью готовы им енту независимость втюхать  Гордый уэльский народ давно мечтает об европейских ценностях и должен обрести подлинную независимость от английской оккупации!!!  Дезигнер то ли кислоты пережрал,то ли решил у населения,страдающего эпилепсией,почаще приступы вызывать.  Ух ты, какая радуга....  Я сначала подумал, что это проект российского флага, для Империи под водительством принца нашего Гарри (триколор+имперка)  Гарри на царство и присоединить то что останется от королевства к Российской империи на правах доминиона.  Вы сделали моим глазам больно ))  Радужный флаг по-британски? 0_0Вообще, непонятна логика. По Википузии,Англия (св.Георгий): + Шотландия (св.Андрей)Великобритания [Англия (св.Георгий): + Шотландия (св.",linis,1
74434,"ужасное  качество,  привезли кофту не как на картинке,  лишь жалкая пародия",rureviews,1
174622,"Дорогие покупатели хочу вас предостеречь о сотрудничестве с \nФирмой Конструктор и она же ООО Техдверь.  \nГен.директор Копалиани Эдуард Зурабович\nНаходящиеся в Санкт-Петербурге\nЯ у этой фирмы заказал две двери под свои параметры.\nПри заказе все пожелания записи и не один раз ещё уточнили . Но к сожалению они на них забили .\n   При поступлении  двери вам не дают даже  осмотреть дверь .Как вы уже поняли я их при получении не осмотрел и привёз домой. \nКак мне сказал менеджер отвечающий за доставку: Осмотр  дома и потом только по снятому видео они принимают решения. Брак это или нет.\nМенеджер Денис : "" Мы ещё раз сверились с договором, от компании в Вашем запросе принято решение -  отказать.\nЯ с этих дверей получил 1122р., от себя я так же не могу покрыть эти требования.\nЯ сделал, что смог."" \nИ  вас заносит в чёрный список. Чтоб вы его больше не доставали с вопросами.\nОтдельно хочу сказать о ген.директоре соглашается с вами и вам сочувствует что так получилось \nИ когда ему был задан вопрос : если бы я осмотрел двери в машине которая их привезла и меня не устроило ? \nОтвет ген.диретора :"" для нас это стало бы геморроем. Т.к машина наёмная , а склада нет . Теперь это ваши проблемы."" \nТовар не вернуть и деньги тоже.\nДальше едите в магазин докупать ваши хотелки на которые Менеджер Денис положил.\nЭто ещё раз доказывает что покупка без осмотра товара , покупка кота в мешке.\nСклада у этой фирмы в Вологде НЕТ.\nНе связывайтесь с этой фирмой.
",geo,1
129606,"Магазин не плохой, но дорогой по ценам и нужно смотреть на срок годности, молочка бывает частенько просрочена. Удобно, что возле дома и можно купить то, что срочно нужно.
",geo,2
268703,"Колбаса категории В, на вкус приличная",perekrestok,1
68836,"Товар ждала 4 мес,  продавец все время продлевал. Открыла спор,  продавец все время ныл что бы я ещё подождала,  спор выиграла.  Деньги все равно не перевели .",rureviews,0
259067,"Сыр не понравился совсем. Пробовали настоящие сыры заграницей, которые кстати, стоили дешевле. Этот совсем не похож. Сухой, нет сливочного вкуса. Не понимаю откуда такие отзывы.",perekrestok,0
87976,"Скажу сразу, что я не читал первоисточник и не знаю какое оно по сравнению с аниме. Отзыв чисто мое мнение и зависит от моих предпочтений.Из плюсов могу выделить то, что характер гг довольно не плох, всего-то нужно добавить ему ненависти и пофигизма, как я и люблю. Многие жалуются на анимацию, но я бы не сказал что она тут плохая, но и не сказал бы что и она приятная.Да, это гаремник, но нету такого, что все девушки сразу вешаются на недо-гг, тут есть логичное объяснения.Видел в некотором отзыве что сюжет унылый и предсказуемый и могу сказать что да, но оно тут отлично вписывается. Сюжет не унылый, он просто простой для понимания, не нужно напрягаться и думать что произойдет дальше. Максимально легкое и понятное произведение. Второстепенные персонажи, на удивление, были не сильно отвратительные.Это все тот же шаблонный иссекай, но он не настолько плох чтобы оценивать его слишком низко.Да, я понимаю что при оценке мы опираемся на другие похожие тайтлы в таком жанре, но не стоит забывать, что каждое произведение - это отдельное искусство...",anime,1
226010,"В бою он действовал решительно и смело. Счет сбитых вражеских самолетов увеличивался. Вместе со своими товарищами он прикрывал штурмовики и бомбардировщики, отражал налеты вражеской авиации, ведя воздушные бои - молниеносные схватки с врагом, из которых всегда выходил победителем. К концу войны на боевом счету коммуниста Лавриненкова было 448 боевых вылетов, 134 воздушных боя, в которых он сбил лично 35 самолетов врага и 11 - в составе группы. Родина дважды награждала В. Д. Лавриненкова медалями Золотая Звезда Героя Советского Союза. Виктор Дмитриевич Кусков (1924-1983) Моторист торпедного катера Кусков всю войну сражался на кораблях Краснознаменного Балтийского флота.",linis,1
102287,"Шикарная мангаДавно такого не читала. Трогательнейшая романтика в сочетании с темами войны, а также семейных отношений. Всего за 4 тома нас знакомят со многими героями, действие происходит в разные временные периоды, а сердечко читающего трепещет и все время по-разному.Очень приятные персонажи и очень трогательные отношения между ними. В фокусе одна большая семья, в которой далеко не все связаны кровными узами, но это не мешает им любить друг друга и всегда быть готовыми помочь. Главная объединяющая их черта – безграничная доброта. Когда видишь таких добрых людей, сразу настроение поднимается и на душе становится теплее.Сюжет довольно напряжённый, персонажи встречаются со многими трудностями. С каждой главой мы узнаем все больше о них и с чем им пришлось столкнуться в прошлом, и что происходит в настоящем. Очень цепляюще и пробивающе до глубины души поднята тема войны, и как она влияет на обычных людей, тех, кто не может ни на что повлиять, кому остаётся только жить, надеясь увидеть завтрашний день и бороться за жизнь как свою, так и близких.Надежда. Еще одна тема этой манги. Надежда, вера в светлое будущее и любовь, которая является главным двигателем персонажей этой манги. Борьба за жизнь, за любовь, за любимых, которая не может прекратиться пока есть надежда и вера.Очень цепляющая манга. Местами тяжелая, тёмная и печальная, а местами светлая, наполняющая надеждой и теплом. Однозначно рекомендую.",anime,1
132862,"Маленький тесный магазинчик. Отдел мясной и рыбной продукции вызывает сомнения. Никогда там не покупаю рыбу, очень сомнительного вида она. Остальные продукты, в фабричной упаковке покупаю. Цены приемлемые, по сравнению с другими магазинами.\n
",geo,2
16561,Сплошной комок ниток!!!!!!!!!!!,rureviews,0
171875,"Сегодня приобрели товар в этом магазине, на не большую сумму, при обращении на кассу спросили как проверить товар,  предложили проверить его на столе проверки, пока проверяли прошло не больше минуты, за это время кассир куда то ретировалась, подождав около 2 минут ни кто не подошёл, подошли к продавцу который обслуживал покупателей с претензией с вопросом есть ли ещё кто ни-будь, на что в ответ услышали  в очень гиубой форме что я уже написал, щас придут, типо мол подождите,, ну прошло еще пару минут, пришёл продавец с недовольным лицом отпустил нам товар, в общей сложности на кассе простояли минут 5, товар купили отлично. P. S за все это время девушка сидевшая в отделе кредитования, очень мило разговаривала по телефону. По личному. 
",geo,2
141842,"Хороший музей. Сделан с душой и умом. Чувствуется, что люди, делавшие новую экспозицию, знали, что они делают и зачем. Прекрасный подбор экспонатов, интересная подача материала,\nВсё хорошо, много интересного.
",geo,1
123205,"Ну такое себе.Одни девочки, мужского пола нет от слова совсем, посредственные диалоги (нудота). Наверно такое можно смотреть занимаясь попутно какими-то делами, но поскольку я так делаю очень редко, и пытаюсь полностью погружаться в произведение - мне было безумно скучно. Обычно скипаю такое, но 3 серии это всего 3 серии - пришлось посмотреть. Стало понятно почему больше их нет.В целом никакой ценности для мира аниме не представляет, но смотреть можно, если прям ломка.",anime,0
269571,"Ну никак не зашли нам соки этой фирмы, и этот не зашел. Покупали три вида разных, ни один не допили. Не наши вкусы, ох не нашиии🤢🤢🤢",perekrestok,0
13563,"качество мне не очень понравилось, есть размытости синего цвета на белом горошке по середине изделия.",rureviews,1
73668,"Качество плохое, везде торчат нитки.  На объем груди 98 см, вес 60 кг, мало. Носить нельзя. *",rureviews,1
11537,"доставка месяц. заказала 2хл, для мамы. пришли леггинсы на ощупь мягкие, хорошие с первого взгляда, но надела она их и по попе по шву пошли дырки. хотя леггинсы не в натяг, в ремне  и в ногах есть даже места. продавец молодец хотел защитить репутацию своего товара, предложил новые леггинсы да еще и следки капроновые положил в подарок. просила проверить их сразу, чтобы дырок не было при растягивании. но увы пришли вторые леггинсы и такие же. в итоге мне вернули деньги. четыри звезды только за отзывчивость продавца",rureviews,2
284788,"На этот раз - отличного качества, душистый, длинный",perekrestok,2
184425,"Малограмотный хамоватый персонал. Я в шоке
",geo,0
146322,"Место пушка, атмосферно, все на стиле. Приветливый персонал, тренера огонь- подсказывают, если спрашивать (если не спрашивать- не подсказывают ;)) \n\nБани, хамамы- толком не работали 45С это несерьезно. \n\nСама покатушка: ну такое…\nесли вы новичок, может сильно испортиться впечатление.\n\nВ принципе, проблемы все описаны ранее: одновременно катание начинающих и про -> долгое время ожидания. Судя по отзывам, это  \nчастая история и основной недостаток этого места.\n\nНеясно, почему не работают с фидбеком, либо это политика, чтобы впихнуть как можно больше народу; либо безразличие к проблемам и неспособность меняться.\n\nОчень жаль, потому что  может быть супер топовым местом, но пока, увы, недотягивает. 
",geo,2
265577,Достаточно крупные огурцы,perekrestok,2
157773,"Потрясающее место, очень атмосферное, приветливые сотрудники красивые и необычные идеи для тату. Мастер Кристина подобрала для нас лучшие эскизы, учитывая наши предпочтения. Рекомендую для посещения.
",geo,1
256159,"Уже оставляла отзыв, но он прчему-то удоляется. На мой взгляд кисловата и очнь много скорлупы от орехов. Можно элементарно сломать зуб, не безопасно.",perekrestok,2
287428,Молоко очень понравилось. Буду покупать.,perekrestok,2
4373,"К моему большому сожалению, футболка так и не пришла... Два раза продлевали защиту, но все зря. Продавец деньги вернул.",rureviews,0
158707,"Очень знакомое место в Сочи. \nХорошо, что на гору мы ехали на машине, жаль, что фуникулер в состоянии, когда на нем лучше не пускаться в путешествие. \nПонравились красавицы-павлины. \nС удовольствием обошли парк. \nОтдохновение и умиротворение
",geo,1
247763,"Рескнула купить без отзывов и зря! Ужасные сосиськи. Есть невозможно. При варке все развались и полопались. Мало того, что не вкусно, так еще и на вид то еще зрелище.",perekrestok,1
199633,Моя слабость ^_^,rusentiment,1
201232,"Вчера случилась какая-то фигня, глупая, бессмысленная, идиотская и, в то же время, странная и непонятная.",rusentiment,2
46789,"товар, как в описании, только не очень удобно, так как пятка на носках не выделена.",rureviews,1
79080,"ужасный продавец, штаны пришли не того размера,предоставила фото,а деньги не вернули",rureviews,0
233035,"Заказала 04.10 получила 23.10
При распаковке был запах, сутки висел на балконе - не помогло, закинула стираться с огромным количеством порошка и кондиционера и запах ушёл, цвет невероятно насыщенный, мягкий и тёплый кардиган, все аккуратно и никаких зацепок, осталась очень довольна",ru-reviews-classification,0
167245,"Цепляет своим антуражем. Отделка под рыцарские времена, одежда обслуживающего персонала. Кухня уходит на второй план, но и она не портит впечатлений. Пиво - твёрдая четвёрка. Закуски хорошие. Общая оценка - пять! Не зря заехали. Советую к посещению! Хороших гостей! Удачи!
",geo,2
27406,"Платье пришло не красное, а темно
 розового цвета! Снижаю оценку только за это. В остальном-все норм, но цвет разочаровал.",rureviews,1
108215,"На первый взгляд история может показаться совсем детская, но проблемы, которые она затрагивает совсем недетские - можно сказать глобальные. Тут и отсылки к геноциду, милитаризму, авторитаризму, расизму, религиозному фанатизму, морального выбора. Всё это встречается на пути приключений главных героев. В сериале приятная рисовка/анимация, музыкальное сопровождение к месту, пара крутых крайних опенингов. Куча второстепенных персонажей, каждый из которых в целом хорошо раскрыт, и не является просто каким-то промежуточным на одну серию. Смотреть сериал было определенно интересно.По минусам - порой теряет динамику с таким то количеством серий, иногда через чур всё драматизировано, раздражало поведение и наивность Ала в некоторых местах (но учитывая, что ему 14 лет - простительно), ну и концовочка открытая. 8/10.",anime,1
238109,"Никогда не думала, что меня будет раздражать туалетная бумага. Ощущение, будто чем больше слоев, тем тоньше эти слои. Крошится, скатывается, остается во всех самых сокровенных частях тела.",perekrestok,2
41249,"заказывают второй раз, все отлично.",rureviews,1
262470,"Дороговат, в других сетевых он дешевле. но так же хорош, хрустит и очень сочный",perekrestok,1
174485,"Выполняют работу не качественно. Приходился как котенка тыкать на грязь, которую не помыли\n
",geo,1
229845,"Данияр Молдабеков, Vласть В 2016 году в Казахстане реализовали на 56% меньше автомобилей (почти 47 тысяч), чем в 2015-м (чуть более 97 тысяч), согласно данным Ассоциации казахстанского автобизнеса (АКАБ). Один из крупнейших продавцов авто в стране, казахстанской моторная компания «Астана Моторс», в прошлом году также продала меньше авто, чем два года назад – почти 8 тысяч единиц машин в 2016-м против чуть более 15 тысяч единиц в 2015-м.
",news,2
114966,"""Автор, ты пьян!"" или ""А на... кой ляд вся эта OVA?!""Японцы не перестают поражать. И в первую очередь своей долбанутостью... если бы в 2012 году мне кто-нибудь сказал, что вышла ХОРОШО ИСПОЛНЕННАЯ 6-ТИ МИНУТНАЯ... *драматическая пауза*... OVA ПО ... *барабанная дробь*... хентай манге... И, серьёзно... я не понимаю, какой. в этом. смысл. ?!. В прочем, ровно никакого смысла нет и в том, что самой этой хентай манги нет ни на MAL, ни на Shiki... всё чудесатее и чудесатее живётся мне.",anime,0
14734,"если это размер L,ну если только из детского отдела",rureviews,1
235164,"Крайне негативный опыт с данным продавцом. Мало того что он берет деньги за доставку и в описании товара указывает что доставит заказ до 32 дней, так он еще умудряется после 90 дней ожидания клиентом не брать ответственность за свои действия и просит подождать еще. Не можешь выполнить заявленные обязательства так будь честен с покупателем и возвращай деньги.

В итоге пришлось возвращать деньги с подключением Администрации Али. За что им отдельное спасибо.",ru-reviews-classification,1
143610,"Раньше был классный торговый центр с дорогими или просто необычными бутиками, красивой картинной галереей, имел налёт ""элитарности"". Сейчас - на территории куча мелких магазинов, фикс прайс, экономаркет, добрый день, и т.д. Уровень значительно упал. \nНо в здании много хороших кафе, баров и ресторанов, они на 5 из 5. А вот как торговый центр на троечку.
",geo,0
234138,Размер м подходит на хs,ru-reviews-classification,0
8150,"Модель болеро с переди плохо продумана, с груди сползает, и полностью не одевается, так как объем чашки не соответствует,  подмышичные впадины широкие, топоршаться.  Носить не получится((",rureviews,2
72896,"Товар шел более 3х месяцев, но так и не пришёл.",rureviews,0
60902,"Так и не пришёл,  но деньги вернули",rureviews,2
34476,Крутые штанишки.Только на осень или весну.,rureviews,0
56956,"Отличный светер.ПРиятное качество.Взяла на размер больше,но сел отлично.Градиент выполнен красиво и аккуратно.Доставка очень быстрая,всего 9 дней",rureviews,2
244540,Кислый,perekrestok,2
48336,"Начиталась отзывов, что водолазка мала, ещё и расходится по швам...ждала сюрприза. Но всё закончилось чудесно, очень мягкая, тянется, теплая и комфортная, никуда не задирается, длина как на модели. Доставка очень долгая, когда позвонили из сдек, то сообщили о том, что можно забирать с пункта выдачи и не словом не обмолвилась, что есть бесплатная доставка до квартиры, но когда спросила, то сказали, что можно. хитрят. Продавцу огромное спасибо!",rureviews,1
237589,Не вкусные…((((,perekrestok,1
91149,"Мой первый, целиком просмотренный сериал. Прекрасная работа. Что выделяет её на фоне других историй о ""девочках с оружием""? Может быть продуманный сюжет. Продуманный до каждой мелочи, каждого жеста, каждой эмоции. От начала и до конца. Может быть реалистичность? Реализм боевых операций и перестрелок. Суровые реалии жизни в постоянном одиночестве, взаперти, под действием препаратов, укороченная донельзя жизнь, потери памяти опять же. И эти минуты мимолетного счастья, за чашкой чая, на крыше под звездным небом, наедине с самым близким человеком. Смотришь на эту вот трагедию и драмму происходящего, что аж плакать хочется. Когда маленькая Генриета просит наставника Анжелики навестить её .. Это высший балл!! Пара слов об оформлении. Плавные и аккуратные линии рисовки. Пастельные тона. И всё это под классическую музыку. Культурная составляющая. Музеи Ниаполя и Рима. Живопись и скульптуры эпохи возрождения. Всё это задает тон. Ну и напоследок концовка. Здесь не будет тривиальной финальной перестрелки. Нас ожидает нечто более возвышенное и великолепное.",anime,1
14377,"большемерит на размер, запах не очень. на размер меньше было бы хорошо",rureviews,1
216492,"После просмотра этого «шедевра» возникает один вопрос: «За что?». Название фильма четко отображает его суть – «Пулбой: Спасайся кто может». 

Оценку ставить этому фильму просто не стоит поскольку каплю адекватности я здесь не нашел, хотя искал с фонариком. Произведение  Росса Паттерсона можно охарактеризовать как 86 минут большей частью ниже плинтусных шуток, которые выступают бледной пародией на американский юмор. Что здесь делал Кевин Сорбо также остается загадкой и его участие в этом фильме говорит, что он совсем не переборчив в выборе сыгранных ролей. 

Больше всего удивило то, что это творение стражника цитадели зла (по-другому я не могу назвать автора сценария) уже раз пятый выходит на ТВ за последние полтора месяца. Видимо у проекта явно есть круг поклонников. Еще более прискорбно то, что этот фильм в телеэфире не соблюдает правил рейтинга R – выходит в любое время дня и суток. Его просмотр явно может негативно сказаться в будущем на детской психике. 

Попытаюсь определить круг лиц, которым понравится сей фильм. Если вы регулярно смотрите фильмы эротического характера, знаете кто такой Дэнни Трэхо и собирайте домашнюю коллекцию DVD с его участием, выступаете явным расистом, ненавидите качественные спецэффекты, устали от стандартных трэшей и ваш уровень iq ниже 80, то устраивайтесь поудобней в кресле и наслаждайтесь увиденным. В обратном случае спасите свой мозг, иначе после просмотра этого фильма он окончательно лишится девственности.",kinopoisk,1
39094,"Куртка понравилась,хорошая и стильная,не настолько теплая,как некоторые здесь писали конечно,мои параметры:грудь-90,талия-69,бедра-92,рост 174,рукава конечно коротковаты,но я была к этому готова по предыдущим отзывам,довольно объемная,как пуховик.",rureviews,0
99959,"Милое аниме, не нагружает мозг от слова совсем. Если всё надоело и хочется глянуть чего нибудь то это самое оно. Это не шедевр конечно, с оценками 12/10 аниме года, просто приятное аниме которое смотрится в миг.Сюжет неплохой, как наша Мори Мори устала от работы и решила отдохнуть и проводить всё своё время в онлайне.Персонажи обычные, все кроме ГГ, но это не плохо, они как раз и создают спокойную атмосферу и лайтовость данного аниме.Ставлю 8/10",anime,2
165877,"Очень вкусная шаурма. Быстро, чисто, и аккуратно. Ребята просто молодцы вежливые и и опрятные. Работают на отлично.
",geo,0
63401,"ткань - синтетика, которая просвечивается. сшито цилиндром - без отличия талии и бедер по размеру. разрез выглядит нелепо. шов основной грубый и топорщится. при ходьбе - ползет вверх.",rureviews,2
70052,"Прилепляется хорошо, но грудь не поддерживает совсем. ",rureviews,2
216609,"К просмотру картины сподвиг тот факт, что данный фильм удостоен ценного приза, а также имеет высокие оценки со стороны критиков. К сожалению не получила удовольствия от просмотра.

Сей фильм уничтожает талант и личность великого композитора. Моцарт представлен в образе деревенского дурачка, пьяницы, не умеющего достойно вести себя в высшем обществе. Фильм американизирован до предела, ощущение будто наблюдаешь на американскую семью(подразумевается семья Моцарта),пришедшую на маскарад и решившую пощеголять в кринолинах и париках, у которых остались современные манеры, если конечно их вообще можно назвать манерами:например, поведение Моцарта на балу, где он изображает Сальери, поведение его в ложе театра, можно продолжать эту цепочку бесконечно.

Эти современные, типичные для американцев словечки вроде 'да, сэр',и 'искрометный' юмор: откидывающийся лошадиный тыл.  

Резюмируя, могу сказать, что этот фильм не рекомендовала бы к просмотру людям, относящим себя к музыке, также людям, любящим настоящее, подлинное кино, оставляющее после себя неизгладимый след в душе, кино, после которого еще долгое время хочется размышлять.

Поверхностное кино 

2 из 10",kinopoisk,2
240421,"В каталоге картинка на загляденье, а привезли тонкий продольный срез",perekrestok,2
155217,"Салон очень нравится, всегда атмосфера уюта и комфорта, а какие у них посты, сразу наполяешься такими нежными чувствами, администраторы всегда вежливые, мастера все профессиональные, удобное месторасположение, в салоне кайфово, и внимание уделят и ответят и спросят, напоят, накормят) Прям высший уровень!!! Очень нравится обстановка, тона, цвета, везде цветы, зеленушка, прям обволакивает и располагает идти туда снова и снова! Очень советую, девочки! Удобно добираться из Москвы!
",geo,0
179452,"Компания делала демонтаж квартиры после муниципального ремонта. Сделали довольно качественно, тут претензий нет совсем, но есть огромное НО... делали демонтаж санузлов, и отдельно несколько раз было проговорено, что все канализационные трубы будут закрыты заглушками...и что на выходе? их тупо заткнули тряпками, и как только бригада уехала оттуда полелись канализационные стоки . Я сразу набрал прораба (Данила ) он сказал что они приедут и поставят заглушку. В итоге прошло 5 дней в вотсап он не отвечает, звонки сбрасывает... Так на секундочку 17 этаж, течет канализация, и можно много кого затопить... Я был за городом и пришлось ехать самому и все исправлять. Не рекомендую связываться с данным прорабом, как только Вы заплатите деньги, и выявятся ИХ косяки никто исправлять  уже не будет... а по факту вся работа делалась без договоров и если бы по их вине было затоплено 17 этажей, то и предъявить было бы некому.
",geo,1
130649,"Не оцениваю состояние и оборудование Клуба! \nНо хочу обратить внимание потенциальных клиентов на организацию процесса заключение и расторжения договора.\nМы столкнулись с ситуацией, когда Абонент (дочь) по семейным обстоятельствам вынуждена покинуть город и соответственно расторгнуть договор. Так вот, расторжение уже длится более месяца, о до конца нет ясности, когда завершится это ""отфудболивание"".\n Для расчета за не оказанные клубом услуги обращайте внимание в договоре  на ""единицу услуги"", это: - оплата разом за весь период, или оплата за месяц, за неделю.\nЭто вам поможет рассчитать величину возврата при расторжении договора. \n
",geo,0
279042,"Достоинства:
Много много орехов. Хрустят приятно
Недостатки:
Как по мне,не сильно чувствуется во вкусе белый шоколад. Это из за обилия орехов.
Рекомендую попробовать",perekrestok,2
85051,"Поступили некрасиво,продавец толком не общался,товар не пришёл,приходилось открывать спор,и продавец вынес решение возвратить 0 рублей,за своё пиз...во!никогда у них больше ничего не закажу,второй раз такое уже",rureviews,1
17995,"очень долго не отправляли заказ около  15 дней это ужасно меня бесило... но в конце концов приехал заказ, привез курьер домой...сама футболка хорошая.  качество, швы.   все  ок",rureviews,0
210165,"Этот фильм упомянут в книге Стивена Кинга 'Пляска Смерти' (1981), где в числе прочих 'The Night Watch' отмечен как фильм, который обязан посмотреть каждый уважающий себя фанат жанра хоррор.

Конечно, сейчас, в 21 веке тяжело воспринимать серьезно фильмы 70х годов, но все же, если Вам интересно мнение короля ужасов - фильм посмотреть определенно стоит.

Эллен (Элизабет Тейлор) приходит в себя после недавно пережитой психологической травмы. Однажды ночью в старом доме по соседству она видит труп мужчины с перерезанным горлом. Разумеется, как и следует ожидать, прибывшая в дом полиция ничего не находит. История повторяется, и Эллен сводит с ума полицейских, постоянно названивая в участок и умоляя обыскать дом еще раз. Муж вместе с лучшей подругой пытаются ей помочь, но та ли эта помощь, которая нужна несчастной женщине? Или все это часть хитроумного плана?

Кроме блестящей актерской игры Элизабет, просто приятно посмотреть на декорации, послушать диалоги и насладиться несколько неожиданным концом картины.

6 из 10",kinopoisk,1
121609,"Посмотрела этот фильм и не поняла о сюжете почти ничего: какая связка между насекомыми и другими историческими событиями, зачем вводить персонажей, не раскрывать их и в итоге сливать, твист с главной героине в самом финале для меня тоже загадка.Могу сказать, что телеканал ""2×2"" смог с бóльшим интересом и интригой подать этот фильм в анонсе, чем он является на самом деле.",anime,1
