ID,text,src,label
159427,"Очень хороший магазин!!! Чисто, качественно, удобно!!! Персонал почти весь отличный, но из-за некоторых не хочется уменьшить оценку.
",geo,1
59438,"Пришла с пятном, но отстиралось. Синтетика, но на флисе, за такие деньги неплохо ",rureviews,2
69212,Штаны оказались меньше заявленного размера. В Ставрополь заказ шёл больше месяца,rureviews,2
27287,"Цвет значительно темнее, чем на фото. Жаль ... Сами свитера хорошие, повседневные.",rureviews,0
163641,"Замечательная клиника! Была в других клиниках, - всё не то, эта в приоритете и по процедурам, и по ценам, и по персоналу - все высококлассные специалисты! Была на процедуре ионофореза и микротоков у Лилит! Супер! Замечательный специалист и процедура очень эффектная - сразу заметно освежилось лицо! Благодарю!☘️
",geo,1
66362,"Заказ прождала долго, но товар так и не пришёл ( деньги вернули ",rureviews,2
134535,"Закончила курс по парикмахерскому искусству 23.03.2023. Индивидуально за 39900. Эта цена неоправданно завышена !!!! Моделей для индивидуального курса 6 человек за почти 2 месяца, это слишком мало. Некомпетентный директор - мужчина, обещал одно при заключении мною договора, в итоге отказался от своих слов. Мне пришлось отстаивать своё слово, возможность нормально учиться и почти ругаться с ним. Как можно делать сложное окрашивание без мойки в кабинете ? Представить себе невозможно, но директор представил. \nЕсли б не мой учитель Ирина Шилина - Профи, то не знаю чем бы всё закончилось. 
",geo,0
222806,"Ибо частное фермерское хозяйство или колхоз зачастую неренатбельно. Цены на топливо, запчасти , технику, что уж говорить о расширении и техн. переоснащении с объемами частников не под силу.Короче, выращивая одну свинью - прощу ее самомоу съесть, чем продать (нерентабельно). Мясокомбинаты и молокзаводы не связываются с мелкими фермерами (разные породы, каждую партию нужно отедльно проверять) оперерию не тоннами а сотнаями и тысячами тонн.Не все ладно в датском королевстве, но деревня в ее архаичесокм виде личных подворий и колохозы нежизнеспособны. Они могут стать частью агрокомплексов, допустим, обеспечивая ферму фуражным зерном, или работая на такой ферме.    У России есть черноземные земли, у Швеции нет, только камни.В Швеции отличная вулканическая земля как на Камчатке.",linis,0
283727,"Отличная, много мяса",perekrestok,1
19932,"Редко пишу плохие отзывы, но в этот раз я категорически недовольна заказом, так как заказывала его на подарок мамочке. Я так ждала этот платок, что когда его получила, какого же было моё разочарование, что он абсолютно не такой как на фото. Заказывала первый раз для себя другого оттенка и была очень довольна качеством, а на этот раз он намного тоньше. Вообщем я разочарована.",rureviews,0
124597,"Чем дальше в лес, тем гуще дебри. Этот сезон втянул в себя все недостатки предыдущего BerserkБерсерк (2016), накинул ещё пару минусов и совершенно никаких плюсов. Берсерк превратился в детский сад. Даже возрастной рейтинг занизили по сравнению с предыдущим сезоном. Ну что: никакой глубины из Золотого Века тут конечно же не видать; шайка второстепенных детских персонажей, которые присоединились в пати к Гатсу в его нелёгком приключении. А на пути встают сказочные противники: тролли, огры, драконы. Вся атмосфера дарк-фэнтези ушла в обычное сказочное фэнтези, только хоббитов с орками не хватает. Из персонажей раскрытия удостоилась лишь только лоля-ведьма. Кроме того есть несколько персонажей, которым уделили внимание в первой серии, забили на них на протяжении всего сезона, внезапно вспомнили в последней серии. С каждой новой экранизацией Берсерк теряет больше, чем приобретает. Прямо видна деградация франшизы.",anime,2
238682,Отвратительная структура и вкус,perekrestok,2
196351,"Кусочек сердца моего,
Такой весь розовый, кричащий.
И жизнь теперь лишь для него
- Так вот оно какое счастье!

Теперь ночами мало сплю,
Забыла о друзьях-девчонках,
Но больше жизни я люблю
Кусочек сердца, что в пеленках!",rusentiment,1
67649,"Никому не рекомендую заказывать у этого продавца.Заказала размер М,а прислали S.Написала об этом продавцу,она ответила-фото. Я отправила-в ответ тишина,открыла спор,от продавца тишина.Предложила вернуть половину и спор закрыт.Продавец на связь так и не вышел.Свинское и хамское поведение.Не рекомендую!",rureviews,2
124540,"В полку бессмысленных тайтлов прибыло.Нет, ну начиналось даже неплохо. По атмосфере, по крайней мере. Нарисовано все довольно красиво. Персонажи сначала (!) даже не раздражали, эндинг неплохой. Детективчик даже интриговал сериях эдак в трех первых.А потом во всей красе развернулась эта фэнтезийная чепуха. Нет, я понимаю, что японская анимация и реализм - вещи мало чем связанные, я и не жду от нее никогда никакого реализма, но почему нужно было делать это НАСТОЛЬКО нелепо? Иногда, правда, и трешовая бредятина бывает очень в тему,  но тут случай не тот, создатели явно думали, что варят какие-то вполне себе серьезные щи (тем нелепее выглядит результат). Такое ощущение, что вся работа над этим тайтлом заключалась исключительно в разработке дизайнов персонажей, в каком-то общем концепте и создании привлекательной для среднестатистического зрителя атмосфере, а на сюжет забивали до последнего, пока время не подошло к концу, так что пришлось написать что-то очень странное и скомканное на коленке за пару часов (минут?..).В общем, тут очень бредово и нелепо все - начиная от дизайна местных сверхчеловеков и заканчивая, конечно, сюжетом (если можно, правда, ЭТО так назвать).Я не представляю, кому ""B"" может понравиться. Серьезно.  Хотя, если подумать, нравятся же кому-то всякие guilty crown'ы и иже с ними (а сабж, в принципе, из той же оперы)...3/10 за невырвиглазный графон, неплохую анимацию и песенку в конце. Но даже это кажется мне слишком высокой оценкой, если честно.",anime,2
289665,"Очень люблю этот рис, жаль цена постоянно растет",perekrestok,1
206013,"На фильм Розовая пантера-2 написать рецензию чрезвычайно трудно. Почему? Да потому что элементарно не знаешь, что писать. Что такое рецензия прежде всего? Это впечатления от фильма, частный взгляд на него; ведь про сюжет и краткое описание героев, где угодно можно прочитать. Так вот, все дело в том, что Розовая пантера-2 не оставляет абсолютно никаких впечатлений. Зачем же тогда вообще писать рецензию? Попытаюсь разобраться, что не так. 

Розовая пантера часть 1 - в целом позитивненько. Вполне можно было ожидать продолжения в том же духе. И что же? Да вроде опять на позитиве, но как-то предсказуемо, как-то обыденно, как будто не продолжение сняли, а проштамповали, ремейк на ремейк сделали. 

Сюжет. Незамысловат, довольно обыден, интриги ноль.

Актеры. Звездную компанию Жана Рено и Стива Мартина разбавили Энди Гарсиа, Альфред Молина и Айшвария Рай. Что ж - неплохо.

Юмор. Никаких особо сногсшибательных шуток нет, но на улыбку пробивает.

Итог: вроде бы все неплохо, позитивно и мило, но, увы, фильм абсолютно никакой, средненький и серый. Печально, но факт.",kinopoisk,0
230228,"Тамара Вааль, Астана, Vласть Фото Жанары Каримовой Платный въезд в столицу в «часы пик» планируется ввести с 21 мая текущего года с семи до десяти утра. Об этом говорится в дорожной карте мероприятий по развитию общественного транспорта на 2017 год. При этом, как сообщил журналистам в четверг по итогам общественных слушаний в акимате Астаны директор по транспорту «Астана LRT» Руслан Халилев, пока еще нет расчетов относительно того, какой будет цена за въезд в город.
",news,0
267478,"Раньше филе было лучше. Реально были именно медальоны (внутренняя частт грудки), а сейчас ощущение, что половина кусков медальоны, а половина просто грудку порезали, т.к. при готовке половина кусков становятся жесткими",perekrestok,0
211160,"Очень жаль, что именно такое кино проходит мимо широкой зрительской аудитории. «Свои дети» редкий фильм не только в российском, но и в мировом кинематографе. Он затрагивает одну из самых болезненных сторон человеческого общества – детский дом. Это кино попадает прямо в сердце! Ни один из тех же голливудских фильмов не оставляет такого сильного впечатления. (Естественно, я имею в виду современные картины). 

Меня лично прямо гордость взяла за то, какой мастер-класс показали наши российские актёры! Это же надо так прочувствовать свои роли! Особенно удивила «Галина Сергеевна». Похоже, у неё действительно актёрский дар. Уже в третий раз смотрю этот фильм и опять диву даюсь: как девчушке из комедийного сериала удалась такая архисложная драматическая роль?!

Сюжет фильма тоже достойный. В «хэппи энд» не верится до самого конца. На протяжении всего фильма я очень переживала за отношения между Глебом и Ладой. Поведение Лады понять можно, но можно понять и позицию Глеба. Я уверена, что в реальной ситуации 90% людей на его месте поступят так же, т. е. не захотят иметь чужого ребёнка. Поэтому его персонажа я не берусь осуждать. Но права и Дина: свои дети те, которых любишь. Возникает тупиковая ситуация, в которой выхода не видно до самого финала. 

«Свои дети» - фильм серьёзный и достойный, без всякого лишнего пафоса. Это то самое настоящее российское кино, которое не тянется за западом, а привносит что-то своё. 

10 из 10",kinopoisk,1
222565,"Посмотрел я 'Total recall', или Вспомнить все. Так вот, вспоминая фильм с любимым Арни, и сравнивая с сиквелом, можно сказать, что Арни выигрывает. Впрочем, как и всегда.

Во-первых, сюжетная линия. Колонии на Марсе? Не, не слышал, мы придумаем колонии на Земле, по другую сторону планеты, да так, что если прикинуть, то в реальности там обязательно окажется Тихий океан. Но это мелочи. 

А вот отсутствие Марса в фильме вообще, с нелепой попыткой сохранить все ключевые эпизоды, с этим связанные, как например, эпизод с поломкой маскировочного костюма на КПП, оказываются полным провалом. 

Я уже не говорю о самом известном моменте фильма. Если у Пола Верховена трехгрудая женщина появляется как символ необычности колоний, трудностей жизни, связанных с радиацией и мутациями, которые мы видим в дальнейшем при разговоре Арни с лидером сопротивления, то здесь ее ( не грудь, а женщину) впихнули исключительно ради того, чтобы она была. 

В целом у меня, смотревшего оригинал, складывается ощущение, что главный герой постоянно бежит, проходя чекпойнты. Грудь - чек, убийство друга- чек, женщина главного героя - чек. А потом снова бежать взрывать, стрелять бежать стрелять прыгать. Но спецэффекты крутые. Все.",kinopoisk,2
185110,"Не доставили! С операторами связывалась 4 раза, один оператор обещал перезвонить и звонка не последовало(ждала 20 мин), другой оператор просто скинул трубку, на третий раз сказали что курьер в пути, доставят в течении 5-10 минут, проходит 15 минут ничего не меняется, сново звоню оператору, принесла ГЛУБОЧАЙШИЕ ИЗВИНЕНИЯ сказала что произошла ошибка и роллов нам не ждать, что заведение уже закрылось. Вообщем прождали мы 2,5 часа в пустую, хотя изначально обещали доставить в течении часа. Время 23 часа, уже и в другом месте не закажешь. Что это за отношение такое отвратительное?
",geo,2
186388,"Дорого! Если пройти чуть выше, есть 2 аптеки - гараздо выгоднее. Покупала Панкреатит (аналог Мезима), продавец дала самый дорогой аналог 260 рублей.... когда цена ему 100 рублей в той же аптеке выше... Брала тесты на Б., опять же, Да-да за 220 рублей и сказала что только такой вариант в продаже, когда в Пятерочке (к слову аптека в ней и находится) на кассе он стоит 120 рублей. Больше туда не хожу, выводы делайте сами.
",geo,2
65128,кусок ткани больше нет слов,rureviews,2
175675,"Продукты не свежие, купила творог не посмотрела  сразу срок годности, утром открыла пачку, а он тухлый. Сотрудники не следят за сроком годности продуктов, которые продают. Вернула в магазин продавщица без бейджа нахамила и оборала - считаю это неприемлемо. В магазине нарушены все возможные меры, нет уголка потребителя, жалобной книги, при вопросе про книгу жалоб и руководство получила ругань в ответ что нет у нее руководства. Полный треш! Не советую, не ходите в эту клоаку. Роспотребнадзор по вам плачет. Люди берегите свое здоровье и нервы не рискуете походом в это место.
",geo,2
116281,"такое себе аниме, которое я бросила на 7 серии. персонажи это отдельный треш. спойлерСеления Иори Флеймхарт раздражала своим характером. ну вот прям безумно бесячая. Санаэ Сикикагами такая неуклюжая, что глаза закатываешь каждый раз при просмотре на неё и её действия. вульгарна в своих поступках и смотрится супер пошло. и прочие дамы, которые портят отношение к аниме. на героя не кидаются с 1 секунды (что даже хорошо), но этот страх и неприязнь к гг, которые чувствуются от большинства героинь просто вымораживает. присутствует много моментов, где светят кожей, формами, сосками и прочими достоинствами (удивлена, что данное чудо не хент). рисовка для года выхода выглядит очень даже миленько, мне понравилось. подедём итоги. если вы любите посмотреть на красивых девочек, которые каждую минуту показывают своё тело, вам сюда. можно убить время на этом, так как смотрится не долго (хавхва учитывая, что я смотрела только 7 серий)",anime,2
115280,"Движухи тупо нет, весь сезон выглядит как пролог, действия начинаются в парочке последних серий, этим сериал напоминают Мадоку. К сожалению, на этом сходства заканчиваются. Совершенно картонные диалоги, будто разговаривают одни лишь пациенты психиатрической лечебницы под жесткими седативными, полное отсутствие сколь-нибудь здравого антагониста местный патриарх Кирилл в счет не идет, поскольку его в тусовку вписали и тут же слили, рисовка уровня того времени, в которое попала героиня, саундтрек не запомнился. Я даже не знаю, за что можно было бы похвалить этот тайтл, в голову совершенно ничего не приходит. 5/10, и то, пару баллов накинул за хороший снотворный эффект.",anime,2
195441,"Ткань: французский трикотаж
размер 42=44!
ЦЕНА..225ГРН!!!!!!",rusentiment,0
187299,"Выкинули ребенка с рейса ночью, посадили на другой рейс через сутки, где компенсация? Куплены места за одну сумму посадили на ,\nдругие места? Решили обогатиться за счет пассажиров? И почему я должна бегать и куда то писать за компенсацией, \nморальным вредом и страховкой? Может это проблемы или компании , а не пассажиров ? Прочитала отзывы других пассажиров, почему ни на одно нет ответа компании... Они не в курсе проблем?
",geo,2
47713,"Хорошего качества, модный цвет, на ОБ 93 взяла М, можно было побольше, но ткань тянется и эффектно подчеркивает формы. Буду заказывать ещё ",rureviews,1
238936,"Мелкие обрезки жил, пленок и жира с неприятным запахом, не рекомендую",perekrestok,2
5658,"Не заметила что пуговицы есть, а дырок нет. На картинке смотрится лучше.  Кофта пришла с браком, на внутренней стороне узелки, не красиво( Написала об этом продавцу, он молчит.",rureviews,0
225542,"збищи , ох :))  Хорошо раньше строили, на века, такой контраст с мемориалом ВОВ, который какой-то идиот облицевал плиткой предназначенной только для отделки внутренних помещений.  город-соковыжималка..... Я под столом.  Знакомые места. Спасибо за интересный рассказ  Круглая церковь интересная.Какими достопримечательностями может похвастаться среднестатистический населённый пункт типа  село ? Правильно - церковь в той или иной степени сохранности/заброшенности и памятникам односельчанам, погибшим во время Великой Отечественной войны. Очень редко к ним могут добавиться какие-либо останки старой усадьбы: флигелёк, запущенный сад или даже здание барского дома.Еще могилой какого-нибудь известного человека.  Умели раньше строить.  20 ихних копеек это сколько в руб",linis,1
280418,"Очень нравится эта косметическая серия, покупала уже такой гель 2 раза.",perekrestok,1
15414,одна синтетика. носить не возможно этот чулок.,rureviews,0
122657,"Дропнул на 8 серии, а ведь я был близок к победе!Не для всех, если хотите посмотреть про войну - есть куча другого. Здесь - история взрослого японского мужика, который не цепляет своим характером, а в теле маленькой девочки и вовсе смешон. Не вызвал положительных эмоций совсем. Карьерист одним словом.Втростепенных персонажей незапомнил. Бог какая-то знатная троллина и непонятно, чего ему вообще надо было? Ну хотел проучить. Такими методами он явно этого не добьется.Сюжет топчется на месте. Гг строит карьеру, существо Икс его гнобит. Все. Война идет по принципу ""мы воюем, воюем и все недовоюем"". Любой военный фильм о Первой мировой лучше этого. 5/10 и то многовато.Лучше бы я не начинал вообще. Но свою аудиторию этот тайтл найдет.",anime,2
114745,"Что-то пока 5 серий посмотрела, и те через силу. Не меньше года откладывала этот тайтл подальше, и кажется, не даром. Кроме невменяемой яндере, тут все еще лихо заправили неуместным фансервисом. Рисовка своей динамичностью (которой нет) раздражает.  ГГ - самый сопливый из моего персонального топа сопляков. Так много ноет, что скорей бы его кто-то укокошил. Хотела бы я удивиться такой оценке в среднем, но и не такое встречала. Скажите кто-то, что дальше будет лучше, а то ж совсем беда.P.S. мини-вставки в конце тащат на себе все  и да, опенинг хорош.",anime,2
76588,"Товар не получила, деньги вернули",rureviews,2
204516,"Реалистический гротеск, в котором выпущенному из тюрьмы бродяге Чарли противостоит жестокий мир: Армия спасения, полиция и взломщики. В фильм введены фрагменты из незаконченного фильма Чаплина «Жизнь»  (1914 года)

В фильме «Полиция» жизнь маленького человека была показана как жизнь под надзором полиции: полисмены выпускали Чарли из тихой тюремной обители в жестокий мир (картина начинается титрами «Снова в этом жестоком, жестоком мире»). Полисмены гонялись за ним по улицам городка, кстати и не кстати награждали его ударами своих дубинок, беспрестанно возникали на его пути, в прямом и переносном смысле этого слова. При этом, как это следовало из фильма, Чарли – бывший арестант – был, по сути дела, невиновен как младенец. 

В данном фильме Чарли оказывается в равной степени бессильным приспособиться как к законом асфальтированный джунглей, так и к их нарушению.",kinopoisk,0
32534,Товар не доехал. Деньги вернули.,rureviews,1
49468,шапки супер! теплые! мы с ребенком в восторге!!!,rureviews,1
29547,"отличная рубашка,  материал приятный,  прошипо всё ровно",rureviews,1
127792," Раньше была красивая, даже красочная площадь , вся в зелени, глаз радовался смотря на цветы, что были словно радуга, а сейчас пустая площадь, флаг и фонтан поющий.
",geo,0
48892,"неплохая кофта, но полнейшая синтетика, электризуется сильно. также сильно просвечивает. шла очень долго, хотела даже отменить заказ, продавец высылал ещё одну. в итоге доставка месяца два",rureviews,1
118733,"Дааа Что сказать про это аниме... я не знаю Идея мне очень понравилось но уже на 4 серии мне стало скучно. Рисовка самая обычная, сюжет предсказуем в нём нету напряжения да и у ГГ всё идёт довольно неплохо, про опенинг лучше вообще промолчать. Только за зря убил 2 часа на просмотр. Мне не чего больше добавить про это аниме, да отзыв получился коротеньким но я не вижу смысла писать больше. Моя оценка 4 из 10Всем пока",anime,2
87102,"Проблема этого тайтла в том, что первоисточник и адаптация идут нога в ногу и конец режиссёры знают не точно, от того и диалогов вагон, которые действительно начали раздражать. В 21 серию их столько впихнули, что уже перестаешь понимать, к чему конкретно ведут герои. В манге дела с диалогами куда лучше! А самое печальное, что все те танцы, которые так мастерски вырисовывает мангака и что подняло эту мангу на пик популярности, в аниме обезличено статическими кадрами и иногда годной динамикой. Больше 7-ми тут не поставишь! Этот сериал портит впечатление от оригинала! Мощный плюс можно поставить только музыке!",anime,0
70690,это не куртка тем более пуховик это целофановый дождевик.Стоит ли он 1500 рублей? я в шоке!!!°,rureviews,2
214246,"Эту 'сладкую' жизнь посмотрела на одном дыхании... 

   Хороший выбор персонажей и актеров. Нет отрицательных и положительных. Все абсолютно реальные люди. То хорошие, то плохие. Со своими 'скелетами в шкафу' и 'тараканами в голове'. Актеры отлично справляются со своими ролями. Внешность подобрана тоже удачно. Никакого гламура. Нарочито подчеркнуты 'недостатки'.

   Интересная сюжетная линия. У каждого героя, казалось бы, своя история. Все плетут свои нити жизни, но они, как по взмаху волшебной палочки, запутываются в клубок, а потом так же расходятся. 

   Снят сериал тоже прекрасно. Все срежисировано наилучшим образом для того, чтобы показать 'обычных' людей. Никакого глянца. Всё откровенно и продумано до мелочей. Можно четко проследить все причины и последствия. Можно заглянуть в души. Также понравилась идея со скоротечностью. Всего за 6 серий показано много историй и много событий. Никакой привычной затянутости и размусоливания. 

   В итоге получился хороший сериал обо всем, наполненный и наполняющий эмоциями. Для каждого они будут разными - от позитива до негатива. Но главное - эмоции, которые не оставят равнодушными.

10 из 10",kinopoisk,1
126669,"Слишком долго ждать на авто. Ну мак был быстрее. Уберите эти парапеты, машины не могут разъехаться. Я не хочу по пол часа стоять в очереди. Хочу уехать, а ваши парапеты мне не дают.
",geo,0
2361,"Верх отличный, а низ ужасно маленький, выглядит не очень(((",rureviews,0
81644,"Не пришёл товар, продавец закрыл спор и не вернул деньги",rureviews,2
265902,Жёсткие и зелёные.,perekrestok,0
9830,"заказала леггинсы, получила колготки... ещё и малы, слов нет...",rureviews,0
33110,шарфик очень хороший. приятный на ощупь. быстрая доставка. спасибо,rureviews,1
222021,"Сюжет об одной обычной датской семье — успешные муж и жена, прелестные дети, умные беседы за столом, сказки на ночь, купание в озере и т.д. Но все меняется, когда приезжает сын отца семьи от бывшей жены. Мать семьи начинает испытывать влечение к пасынку...

Честно говоря, ждал от фильма большего. Во-первых, неясны мотивы жены. Например в эталонной ленте 'Неверная' Эдриана Лайна главная героиня имеет мотив для неверности в виде очень пассивного, холодного мужа. А здесь нельзя такое сказать о Петере. Несмотря на возраст и наличие детей, их отношения были ну уж очень адекватными. Так здесь виной простая ненасытность? Не слишком ли просто для скандинавов?

Начиная с середины, фильм превращается в легкомысленную эротику, а еще надо как-то выпутаться из этой ситуации. Тут создатели просчитались во второй раз, избрав самый простой путь.

Может я чего-то не догоняю, но фильм так себе. Или есть чего-то еще, что можно извлекать из истории. В последнее время все чаще сомневаюсь в этого, недосягаемого для нас, счастье скандинавов — 6 часов работы, переработка мусора, здоровый образ жизни и т.д. Может эта сказка уже дает трещины и мы не видим их.",kinopoisk,2
18793,чистая синтетика . К телу не очень приятно.  В описании написано бархат,rureviews,0
262355,"От лица мужа - было не очень вкусно, больше не покупай. Я ничего сказать не могу, так как не ела",perekrestok,0
226533," Днём Победы!Победы наших героических дедов, которые спасли нашу Советскую Родину!  Ура!  с днем Победы. С победой наших совестских мужчин и женщин вопреки всему, с денм славы мужества и патриотизма.  Взаимно, с праздником!    С Днем Победы!!!  И Вас с Праздником!!!  Спасибо, Вас также с Днем Победы!  С Днем Победы!  также поздравляем!  С Праздником нашей Победы!  Мы можем напомнить, кто победил в 45-м  Вечная Память!    всех и не только ветеранов,детей и женщин стоявших у станков,да вообще всех граждан СССР так или иначе способствовавших победе!   а вот Сергею как собачнику думаю будет интересно :-) http://vmdaily.ru/news/2013/05/07/sem-sobak-geroev-velikoj-otechestvennoj-vojni-195333.html  С Днем Победы!  И спасибо нашим дедам",linis,1
37228,"Отличное платье, очень красивое. Размерной сетке соответствует. Очень быстрая доставка. Спасибо.",rureviews,1
190726,Сделайте что-нибудь поскорей! Невозможно пользоваться приложением после установки обновления уже несколько дней,sber,2
66353,"Заказывала две майки, но к сожалению розовая не пришла. Деньги вернули по спору. ",rureviews,2
154377,"Хороший магазин.\nЕсть, если не все, для ремонта, то многое.\nХороший вежливый и в большинстве своем грамотный персонал (особенно ,что давно работают)
",geo,1
27054,"Платье класс. По размеру правильно. Дырка от ножниц около бирки！ И бирка пришита светлыми нитками, которые видно с лица！",rureviews,0
98628,"Вполне не плохо для своего жанра (намного лучшего вашего Кейона ).Начну с того, что завязка тут вполне обычная, в принципе как и во многих аниме подобного жанра. Гг ищет свою цель в жизни и не может найти. Потом она встречает Arisa IchigayaАриса Итигая цундерку Арису[/character], у которой находит красивую гитару и тут же хочет заполучить её и сколотить свою группу, что собственно и делает на протяжении всего аниме.Сразу скажи про то, ради чего многие и смотрят подобное - музыка. Музыка тут хороша, бодрящая и весёлая. И музыкой тут героини действительно занимаются в отличии от того же Кейона.А вот персонажи у нас все клешированные (кроме лапочки Таи ). Есть тут у нас живенькая гг, Arisa IchigayaАриса Итигая цундерка[/character], тихоня, крутая в музыке и заботливый семпай. В целом ни одна из героинь не вызывала у меня отвращения, так что терпимо.Рисовка хороша по всем пунктам, даже придраться не к чему.В итоге мы получаем неплохую повседневность, с музыкой и милыми героинями, но только на один раз, так что 7/10.",anime,0
168163,"7 Заказал через приложение в 9.40 они закрыли оказывается завтрак и сказали дадут бургер в итоге 3 чиза обошлись мне за 400±50руб чиз не очень
",geo,2
270666,"Сплошные жилы,неаккуратные обрезки,даже чоппер не берет,первый раз взяла и последний",perekrestok,0
209193,"Данный фильм очень удачно бы вписался в цикл телепередач канала Дискавери-сайенс, чего не произошло с ним в кинотеатре. Поистине, манера изложения истории об вымерших видах земноводных смотрится через зевоту, разве что, спасает эту ситуацию краткость кинолетны (около 40 минут). Было реконструировано около 20 видов давнишних водоплавающих в модном нынче 3д, но картина, увы, не смотрелась, простенькая графика, немного темная картинка. Конечно, местами было интересно посмотреть на гигантских полу-рыб, полу-крокодилов размером в раз 5 больше китов, но в результате, особо хороших эстетических или научных впечатлений не осталось. 

 Невольно сравниваю с недавней документалкой Океаны, и понимаю, какой должна быть планка качества в фильмах о природе и населяющих ее организмах

4 из 10",kinopoisk,0
